Order_ID,Order_Date,Amount,Customer_ID
1780,2024-01-18,116.18,188
1781,2024-10-15,849.23,549
1782,2024-10-17,975.39,172
1783,2024-05-22,799.22,330
1784,2024-08-07,182.84,35
1785,2024-05-12,618.72,362
1786,2024-01-08,94.09,818
1787,2024-05-30,25.94,179
1788,2024-03-04,15.88,466
1789,2024-07-05,770.21,300
1790,2024-04-14,710.25,368
1791,2024-08-12,181.88,780
1792,2024-02-12,54.31,844
1793,2024-01-19,902.17,148
1794,2024-02-10,180.5,869
1795,2024-01-20,84.41,469
1796,2024-09-21,351.68,760
1797,2024-05-07,432.9,297
1798,2024-01-26,512.63,339
1799,2024-10-03,481.9,454
1800,2024-02-03,735.93,872
1801,2024-03-21,590.37,30
1802,2024-06-25,528.75,724
1803,2024-07-17,936.82,831
1804,2024-06-25,591.99,535
1805,2024-02-15,965.33,753
1806,2024-06-27,536.36,377
1807,2024-01-24,847.62,287
1808,2024-10-26,111.56,366
1809,2024-03-04,941.17,745
1810,2024-08-10,827.6,818
1811,2024-08-15,496.77,366
1812,2024-02-28,607.08,846
1813,2024-04-09,626.93,190
1814,2024-05-09,136.98,713
1815,2024-05-12,839.96,826
1816,2024-09-07,145.76,253
1817,2024-01-04,202.19,898
1818,2024-11-08,841.21,574
1819,2024-06-26,144.56,38
1820,2024-03-09,493.1,590
1821,2024-05-25,388.28,899
1822,2024-07-22,898.98,106
1823,2024-09-03,218.46,351
1824,2024-03-22,722.14,398
1825,2024-10-01,132.88,94
1826,2024-07-30,408.08,109
1827,2024-06-27,816.23,806
1828,2024-06-04,282.74,289
1829,2024-08-12,368.34,386
1830,2024-06-29,727.17,952
1831,2024-02-11,108.7,625
1832,2024-10-17,778.92,282
1833,2024-06-16,530.28,401
1834,2024-02-14,684.81,999
1835,2024-07-20,717.58,480
1836,2024-10-09,586.2,641
1837,2024-08-19,715.91,559
1838,2024-05-01,797.41,641
1839,2024-01-08,923.46,583
1840,2024-06-01,52.86,493
1841,2024-11-30,79.46,419
1842,2024-01-26,201.52,880
1843,2024-06-19,623.24,858
1844,2024-10-19,943.24,243
1845,2024-09-15,682.36,761
1846,2024-01-26,802.35,905
1847,2024-11-17,328.64,11
1848,2024-07-16,290.03,530
1849,2024-01-27,98.69,398
1850,2024-03-02,990.12,407
1851,2024-08-24,649.58,74
1852,2024-08-14,601.82,897
1853,2024-06-30,736.89,336
1854,2024-09-09,521.05,753
1855,2024-04-20,74.81,755
1856,2024-09-08,217.5,407
1857,2024-07-23,142.9,752
1858,2024-11-23,980.68,133
1859,2024-03-16,171.5,888
1860,2024-07-03,783.01,271
1861,2024-10-28,779.84,393
1862,2024-09-27,70.17,421
1863,2024-11-03,263.37,978
1864,2024-09-12,649.48,524
1865,2024-06-29,494.99,865
1866,2024-09-01,74.19,322
1867,2024-08-17,107.94,960
1868,2024-03-16,343.95,385
1869,2024-07-24,645.21,572
1870,2024-01-27,327.15,922
1871,2024-01-18,212.33,943
1872,2024-08-07,253.45,532
1873,2024-04-04,980.59,404
1874,2024-07-27,401.06,344
1875,2024-04-20,251.63,439
1876,2024-10-30,761.13,800
1877,2024-11-08,67.69,99
1878,2024-05-12,221.74,763
1879,2024-10-05,430.57,731
1880,2024-11-21,784.71,398
1881,2024-10-12,392.57,53
1882,2024-04-24,28.97,762
1883,2024-09-21,707.71,551
1884,2024-03-26,614.42,769
1885,2024-02-16,343.98,804
1886,2024-02-12,142.91,854
1887,2024-08-04,501.0,737
1888,2024-03-04,709.35,304
1889,2024-08-10,158.39,19
1890,2024-02-12,379.0,156
1891,2024-02-16,953.57,592
1892,2024-08-08,942.2,482
1893,2024-06-12,442.99,288
1894,2024-07-13,135.85,69
1895,2024-07-22,452.43,222
1896,2024-09-17,414.14,309
1897,2024-10-26,181.04,68
1898,2024-09-20,588.29,472
1899,2024-07-16,256.31,83
1900,2024-02-26,873.04,447
1901,2024-03-01,315.43,717
1902,2024-08-04,11.6,810
1903,2024-06-29,788.87,332
1904,2024-07-10,733.23,372
1905,2024-04-25,763.06,101
1906,2024-05-28,742.33,916
1907,2024-06-24,828.24,938
1908,2024-06-17,55.19,263
1909,2024-02-14,569.83,461
1910,2024-06-23,331.17,708
1911,2024-10-27,738.17,305
1912,2024-05-10,995.28,305
1913,2024-04-13,429.53,252
1914,2024-02-12,293.1,128
1915,2024-09-30,431.42,598
1916,2024-07-29,82.82,810
1917,2024-11-08,726.91,136
1918,2024-03-13,689.18,196
1919,2024-07-13,286.88,689
1920,2024-02-27,119.41,598
1921,2024-09-28,439.23,920
1922,2024-02-05,643.98,135
1923,2024-10-25,81.14,416
1924,2024-03-20,98.31,239
1925,2024-09-17,499.41,435
1926,2024-06-24,690.49,892
1927,2024-07-23,616.36,100
1928,2024-09-24,167.56,50
1929,2024-09-28,570.52,897
1930,2024-04-08,350.05,599
1931,2024-02-25,68.63,934
1932,2024-03-07,753.4,380
1933,2024-06-14,412.6,945
1934,2024-09-30,161.6,96
1935,2024-05-29,115.28,866
1936,2024-10-08,83.46,49
1937,2024-11-19,493.72,58
1938,2024-05-22,362.89,782
1939,2024-07-11,991.93,233
1940,2024-01-15,57.79,476
1941,2024-11-20,916.33,509
1942,2024-07-02,702.97,536
1943,2024-02-26,957.7,732
1944,2024-11-19,576.48,388
1945,2024-11-30,851.67,69
1946,2024-07-08,782.92,330
1947,2024-02-22,968.0,672
1948,2024-10-26,638.29,43
1949,2024-08-06,429.4,497
1950,2024-01-27,620.57,132
1951,2024-03-30,20.73,847
1952,2024-09-29,114.78,707
1953,2024-03-20,846.57,373
1954,2024-11-04,918.88,384
1955,2024-08-29,835.33,659
1956,2024-05-20,473.82,921
1957,2024-05-24,686.02,209
1958,2024-06-13,701.63,94
1959,2024-01-14,978.82,868
1960,2024-11-29,435.88,976
1961,2024-06-02,851.33,878
1962,2024-06-12,464.52,89
1963,2024-06-25,264.72,727
1964,2024-03-30,942.44,657
1965,2024-02-12,591.49,235
1966,2024-10-03,999.13,525
1967,2024-11-24,672.07,167
1968,2024-07-08,798.69,265
1969,2024-03-07,266.55,94
1970,2024-11-01,794.6,759
1971,2024-04-30,802.07,677
1972,2024-09-09,133.43,964
1973,2024-02-22,299.37,759
1974,2024-03-25,289.73,428
1975,2024-09-30,77.87,322
1976,2024-01-22,155.19,816
1977,2024-06-19,872.19,517
1978,2024-08-10,496.5,648
1979,2024-08-19,695.47,800
1980,2024-04-29,447.18,622
1981,2024-10-03,613.55,114
1982,2024-09-23,805.51,641
1983,2024-01-17,620.03,907
1984,2024-01-19,848.46,988
1985,2024-07-04,916.9,149
1986,2024-06-28,514.75,789
1987,2024-01-11,364.49,741
1988,2024-11-26,588.7,350
1989,2024-10-24,430.73,775
1990,2024-08-22,889.3,435
1991,2024-11-13,943.82,802
1992,2024-03-28,467.34,59
1993,2024-01-15,158.1,500
1994,2024-01-11,421.78,260
1995,2024-08-22,145.8,450
1996,2024-09-27,84.24,61
1997,2024-11-24,692.31,567
1998,2024-05-27,535.85,608
1999,2024-11-07,261.43,222
2000,2024-05-12,587.5,770
2001,2024-02-03,353.71,776
2002,2024-02-01,132.43,203
2003,2024-03-11,506.96,986
2004,2024-08-07,171.03,990
2005,2024-01-27,936.83,969
2006,2024-01-04,717.36,412
2007,2024-02-18,981.25,592
2008,2024-02-11,306.22,108
2009,2024-07-14,967.39,651
2010,2024-11-12,569.51,563
2011,2024-02-03,116.93,924
2012,2024-02-05,801.0,549
2013,2024-11-13,262.09,768
2014,2024-05-04,896.97,974
2015,2024-04-27,949.41,131
2016,2024-06-02,25.27,582
2017,2024-08-19,157.93,577
2018,2024-11-15,434.54,99
2019,2024-11-26,276.61,256
2020,2024-05-09,666.84,703
2021,2024-01-01,414.36,43
2022,2024-08-07,415.53,717
2023,2024-09-29,684.87,332
2024,2024-01-15,814.89,70
2025,2024-02-02,108.9,170
2026,2024-06-12,132.02,865
2027,2024-05-01,11.04,806
2028,2024-07-05,671.18,320
2029,2024-03-01,667.41,819
2030,2024-08-28,752.68,263
2031,2024-10-16,454.89,861
2032,2024-01-19,711.63,284
2033,2024-05-24,33.39,40
2034,2024-02-07,360.83,964
2035,2024-10-02,317.56,196
2036,2024-05-24,897.35,27
2037,2024-10-30,550.66,628
2038,2024-05-25,829.17,685
2039,2024-07-31,392.19,493
2040,2024-01-27,952.29,218
2041,2024-06-27,138.16,451
2042,2024-08-21,250.6,83
2043,2024-09-28,32.83,776
2044,2024-11-19,690.01,25
2045,2024-03-17,993.98,212
2046,2024-06-08,565.26,401
2047,2024-08-21,334.3,54
2048,2024-05-17,139.42,627
2049,2024-08-02,141.42,692
2050,2024-05-17,550.44,389
2051,2024-05-13,337.01,192
2052,2024-11-06,895.82,676
2053,2024-06-30,994.13,978
2054,2024-11-02,702.85,250
2055,2024-01-03,28.82,788
2056,2024-05-23,549.3,88
2057,2024-02-16,139.59,20
2058,2024-01-11,796.35,106
2059,2024-11-05,790.75,614
2060,2024-02-26,178.3,678
2061,2024-07-19,763.87,377
2062,2024-08-09,368.4,851
2063,2024-04-05,631.26,484
2064,2024-10-02,199.91,629
2065,2024-10-09,167.4,475
2066,2024-02-11,507.7,956
2067,2024-04-24,642.35,938
2068,2024-03-24,128.0,710
2069,2024-04-28,296.53,258
2070,2024-08-01,310.26,494
2071,2024-06-18,285.98,888
2072,2024-10-01,371.41,936
2073,2024-01-28,11.97,983
2074,2024-01-23,510.6,560
2075,2024-06-25,560.38,306
2076,2024-11-08,738.75,180
2077,2024-11-03,661.1,875
2078,2024-06-03,921.91,396
2079,2024-09-01,128.43,668
2080,2024-04-24,144.85,170
2081,2024-06-04,491.36,442
2082,2024-06-21,931.14,916
2083,2024-08-19,976.89,628
2084,2024-08-05,841.92,23
2085,2024-01-12,34.38,996
2086,2024-04-09,94.43,220
2087,2024-08-04,942.35,945
2088,2024-06-23,978.76,726
2089,2024-09-29,857.94,878
2090,2024-07-25,922.77,779
2091,2024-06-26,756.71,584
2092,2024-10-23,268.3,115
2093,2024-08-15,733.25,679
2094,2024-11-05,722.13,724
2095,2024-04-15,646.21,838
2096,2024-08-23,687.47,92
2097,2024-11-24,265.16,827
2098,2024-04-29,951.08,717
2099,2024-07-03,492.04,271
2100,2024-06-24,400.61,282
2101,2024-07-29,555.95,270
2102,2024-11-02,711.64,949
2103,2024-08-23,483.27,289
2104,2024-02-25,324.28,230
2105,2024-05-06,365.51,875
2106,2024-07-26,239.21,460
2107,2024-04-22,455.58,594
2108,2024-09-08,305.28,793
2109,2024-08-22,764.45,261
2110,2024-03-31,712.83,302
2111,2024-06-28,568.81,912
2112,2024-02-06,704.95,670
2113,2024-11-05,871.84,559
2114,2024-08-30,664.81,328
2115,2024-05-19,598.44,637
2116,2024-09-29,137.03,177
2117,2024-05-29,862.01,382
2118,2024-02-09,995.48,455
2119,2024-03-31,666.85,378
2120,2024-03-05,680.54,482
2121,2024-03-28,983.05,563
2122,2024-03-25,205.05,233
2123,2024-10-27,49.32,646
2124,2024-10-24,529.93,598
2125,2024-05-27,60.72,708
2126,2024-11-28,112.02,884
2127,2024-01-24,973.39,472
2128,2024-02-24,425.06,5
2129,2024-08-06,936.77,325
2130,2024-08-15,978.35,188
2131,2024-10-16,63.45,402
2132,2024-05-22,535.37,708
2133,2024-07-28,721.06,982
2134,2024-07-03,646.69,627
2135,2024-07-09,317.48,90
2136,2024-01-15,503.48,522
2137,2024-02-03,184.21,78
2138,2024-09-01,304.49,876
2139,2024-04-19,284.8,837
2140,2024-02-08,990.07,16
2141,2024-06-15,609.94,689
2142,2024-11-16,307.12,3
2143,2024-06-03,21.07,621
2144,2024-01-06,399.63,705
2145,2024-02-01,164.81,97
2146,2024-11-01,296.85,810
2147,2024-07-04,949.27,28
2148,2024-02-20,830.02,567
2149,2024-09-11,125.05,900
2150,2024-09-01,576.73,71
2151,2024-06-14,375.03,134
2152,2024-01-13,293.71,397
2153,2024-07-08,302.78,441
2154,2024-08-05,685.26,62
2155,2024-07-12,219.9,415
2156,2024-03-20,978.69,299
2157,2024-11-10,177.99,41
2158,2024-03-16,353.92,373
2159,2024-10-18,662.88,466
2160,2024-04-11,451.17,939
2161,2024-04-12,976.06,964
2162,2024-08-25,529.35,947
2163,2024-05-23,122.87,825
2164,2024-08-12,321.83,339
2165,2024-07-07,922.13,258
2166,2024-11-25,380.47,491
2167,2024-05-27,182.44,230
2168,2024-07-24,876.19,610
2169,2024-02-23,448.9,61
2170,2024-01-11,180.87,469
2171,2024-04-29,947.82,561
2172,2024-01-07,418.98,111
2173,2024-07-07,921.26,996
2174,2024-04-17,572.84,127
2175,2024-11-14,261.53,496
2176,2024-07-23,391.55,769
2177,2024-11-27,334.37,194
2178,2024-10-09,836.72,529
2179,2024-09-07,730.26,51
2180,2024-08-16,858.66,102
2181,2024-07-19,698.42,642
2182,2024-10-14,813.84,384
2183,2024-03-12,973.76,595
2184,2024-11-08,601.53,546
2185,2024-06-09,880.83,304
2186,2024-10-26,109.12,956
2187,2024-05-20,718.29,753
2188,2024-02-16,879.48,534
2189,2024-08-15,518.34,631
2190,2024-01-12,405.33,520
2191,2024-01-13,574.55,579
2192,2024-02-25,250.28,477
2193,2024-11-02,32.14,488
2194,2024-11-27,531.52,325
2195,2024-11-20,733.04,973
2196,2024-07-29,253.69,46
2197,2024-07-03,926.96,673
2198,2024-03-22,85.99,153
2199,2024-03-21,860.46,913
2200,2024-11-02,946.48,399
2201,2024-07-25,184.02,182
2202,2024-05-13,260.48,843
2203,2024-03-02,85.73,711
2204,2024-08-05,679.21,943
2205,2024-04-03,321.71,932
2206,2024-11-11,11.92,639
2207,2024-08-11,33.46,479
2208,2024-04-18,101.11,839
2209,2024-08-23,15.21,640
2210,2024-04-10,184.48,131
2211,2024-10-10,432.29,440
2212,2024-09-01,747.25,793
2213,2024-05-17,837.07,967
2214,2024-11-24,363.05,307
2215,2024-01-20,870.53,828
2216,2024-06-30,643.69,543
2217,2024-06-01,471.06,255
2218,2024-02-19,969.61,680
2219,2024-05-06,675.66,785
2220,2024-08-01,357.84,792
2221,2024-08-13,153.85,22
2222,2024-10-12,986.63,514
2223,2024-07-19,760.15,113
2224,2024-11-08,382.41,431
2225,2024-05-30,354.34,50
2226,2024-10-11,507.56,547
2227,2024-04-07,331.64,76
2228,2024-04-25,288.59,719
2229,2024-02-10,984.25,171
2230,2024-07-02,31.41,257
2231,2024-08-04,781.56,738
2232,2024-08-23,398.82,422
2233,2024-05-29,437.01,740
2234,2024-03-11,477.54,103
2235,2024-09-25,347.51,985
2236,2024-05-20,420.68,633
2237,2024-11-14,581.7,647
2238,2024-10-30,389.0,640
2239,2024-11-25,600.3,966
2240,2024-01-15,769.4,891
2241,2024-01-08,929.68,860
2242,2024-04-08,515.06,917
2243,2024-03-13,676.03,358
2244,2024-01-29,253.16,48
2245,2024-06-28,15.08,54
2246,2024-07-09,808.99,562
2247,2024-07-16,795.21,318
2248,2024-02-13,235.09,23
2249,2024-04-06,374.54,984
2250,2024-01-14,162.97,419
2251,2024-11-05,240.44,231
2252,2024-09-17,729.75,407
2253,2024-01-03,763.87,924
2254,2024-09-30,815.05,958
2255,2024-04-25,301.86,921
2256,2024-03-15,544.77,888
2257,2024-08-13,717.56,1
2258,2024-05-08,707.58,136
2259,2024-11-26,659.93,569
2260,2024-07-19,955.66,128
2261,2024-06-04,676.81,159
2262,2024-03-17,439.65,338
2263,2024-06-20,100.49,162
2264,2024-05-11,237.09,985
2265,2024-09-09,759.55,962
2266,2024-07-12,22.55,207
2267,2024-04-04,445.19,139
2268,2024-04-25,277.6,210
2269,2024-08-12,720.36,138
2270,2024-03-07,71.46,469
2271,2024-02-03,380.35,738
2272,2024-01-17,396.32,863
2273,2024-05-03,722.5,692
2274,2024-09-24,506.49,877
2275,2024-05-14,614.8,844
2276,2024-02-26,40.98,936
2277,2024-04-04,505.86,843
2278,2024-08-26,613.73,981
2279,2024-03-10,753.53,380
2280,2024-06-27,119.51,769
2281,2024-03-12,690.81,690
2282,2024-09-07,324.33,530
2283,2024-07-08,237.66,371
2284,2024-06-25,471.29,879
2285,2024-08-08,723.82,764
2286,2024-03-30,139.26,773
2287,2024-08-10,202.14,921
2288,2024-07-10,557.42,153
2289,2024-10-31,243.42,624
2290,2024-03-07,181.58,886
2291,2024-07-10,645.21,965
2292,2024-07-20,412.04,472
2293,2024-07-12,144.78,617
2294,2024-01-30,620.13,63
2295,2024-04-22,807.29,628
2296,2024-01-20,18.2,755
2297,2024-01-22,557.98,54
2298,2024-01-03,750.82,654
2299,2024-08-14,791.55,25
2300,2024-09-03,978.19,757
2301,2024-09-29,589.36,720
2302,2024-06-28,632.13,714
2303,2024-10-12,975.2,908
2304,2024-08-17,243.1,57
2305,2024-06-22,796.47,117
2306,2024-06-27,217.05,459
2307,2024-07-17,949.24,96
2308,2024-04-12,113.07,15
2309,2024-01-04,334.92,263
2310,2024-03-18,659.21,627
2311,2024-06-30,506.85,932
2312,2024-09-23,975.87,549
2313,2024-01-02,713.67,490
2314,2024-08-01,107.7,538
2315,2024-02-11,853.1,670
2316,2024-11-29,422.5,377
2317,2024-07-26,240.91,204
2318,2024-05-29,503.85,101
2319,2024-05-01,274.57,762
2320,2024-11-26,44.24,87
2321,2024-01-19,303.24,547
2322,2024-01-16,488.87,398
2323,2024-10-16,75.49,86
2324,2024-01-25,400.19,291
2325,2024-11-17,763.27,98
2326,2024-09-07,251.28,794
2327,2024-03-19,144.22,21
2328,2024-05-13,29.3,182
2329,2024-10-08,432.82,198
2330,2024-03-25,775.24,895
2331,2024-02-04,391.47,933
2332,2024-03-03,127.38,176
2333,2024-09-04,586.35,749
2334,2024-01-13,822.1,493
2335,2024-10-28,351.12,429
2336,2024-07-18,751.16,245
2337,2024-03-11,499.27,31
2338,2024-10-09,766.81,991
2339,2024-07-11,715.14,602
2340,2024-07-23,58.83,656
2341,2024-07-25,616.52,817
2342,2024-01-26,344.9,84
2343,2024-11-17,286.85,254
2344,2024-09-19,190.43,373
2345,2024-08-11,936.82,282
2346,2024-08-07,265.65,906
2347,2024-10-05,750.2,635
2348,2024-09-01,153.05,144
2349,2024-06-11,271.98,576
2350,2024-01-28,568.13,478
2351,2024-05-02,35.88,664
2352,2024-03-07,827.17,575
2353,2024-09-24,191.83,648
2354,2024-10-19,888.83,691
2355,2024-07-29,857.31,860
2356,2024-01-28,480.94,206
2357,2024-08-31,941.48,715
2358,2024-11-07,121.32,806
2359,2024-01-16,848.89,59
2360,2024-08-23,145.31,446
2361,2024-06-10,678.39,911
2362,2024-04-27,384.23,674
2363,2024-11-07,997.24,918
2364,2024-10-27,239.43,797
2365,2024-11-29,11.91,409
2366,2024-02-19,598.44,742
2367,2024-05-22,564.73,302
2368,2024-07-09,512.97,476
2369,2024-02-23,454.88,686
2370,2024-04-02,300.02,731
2371,2024-10-09,352.13,476
2372,2024-06-16,17.06,62
2373,2024-09-11,922.4,255
2374,2024-11-21,60.11,801
2375,2024-10-21,506.75,592
2376,2024-05-15,109.04,219
2377,2024-04-04,855.67,572
2378,2024-01-04,937.77,643
2379,2024-03-27,128.99,485
2380,2024-11-14,263.15,706
2381,2024-06-24,677.42,119
2382,2024-07-08,854.42,759
2383,2024-08-20,196.6,492
2384,2024-01-31,810.1,993
2385,2024-06-21,612.13,339
2386,2024-02-09,876.18,678
2387,2024-01-23,564.98,17
2388,2024-01-10,83.46,173
2389,2024-03-17,191.01,270
2390,2024-09-06,550.89,915
2391,2024-04-21,825.81,29
2392,2024-02-04,355.56,338
2393,2024-11-08,32.77,675
2394,2024-03-16,45.51,164
2395,2024-10-31,992.21,536
2396,2024-04-06,676.23,422
2397,2024-11-14,526.01,126
2398,2024-03-19,487.83,189
2399,2024-03-15,773.2,717
2400,2024-07-30,644.52,307
2401,2024-10-24,913.26,223
2402,2024-06-06,785.68,445
2403,2024-01-11,587.29,988
2404,2024-09-04,889.98,478
2405,2024-11-05,543.45,521
2406,2024-10-26,107.15,368
2407,2024-09-21,925.28,573
2408,2024-11-18,436.96,560
2409,2024-11-22,315.48,539
2410,2024-04-11,819.27,381
2411,2024-11-12,832.05,913
2412,2024-09-27,521.76,270
2413,2024-09-06,50.11,547
2414,2024-03-15,642.98,391
2415,2024-08-05,881.28,887
2416,2024-04-25,271.07,370
2417,2024-05-20,369.34,41
2418,2024-06-04,156.2,69
2419,2024-01-03,148.85,955
2420,2024-02-23,621.14,891
2421,2024-03-26,130.52,206
2422,2024-02-02,924.39,38
2423,2024-08-16,958.15,631
2424,2024-10-16,485.64,966
2425,2024-07-09,286.29,574
2426,2024-10-01,330.62,484
2427,2024-06-05,532.73,600
2428,2024-10-28,152.81,520
2429,2024-02-19,200.83,374
2430,2024-01-22,189.78,58
2431,2024-01-07,753.78,257
2432,2024-10-10,94.22,46
2433,2024-08-13,754.54,76
2434,2024-03-22,160.82,119
2435,2024-09-30,286.38,84
2436,2024-08-05,794.04,917
2437,2024-05-17,211.84,526
2438,2024-03-22,958.08,585
2439,2024-05-11,546.84,168
2440,2024-10-22,422.62,961
2441,2024-09-15,193.61,904
2442,2024-03-06,888.98,300
2443,2024-06-08,673.81,973
2444,2024-08-06,957.63,681
2445,2024-10-14,253.89,717
2446,2024-01-10,125.38,69
2447,2024-08-11,704.91,661
2448,2024-05-01,287.24,568
2449,2024-01-24,628.58,160
2450,2024-09-25,608.38,362
2451,2024-01-27,509.21,828
2452,2024-04-12,644.75,113
2453,2024-04-29,383.23,427
2454,2024-06-06,634.71,309
2455,2024-02-16,86.98,118
2456,2024-04-20,405.45,850
2457,2024-03-30,49.49,818
2458,2024-10-15,352.4,211
2459,2024-01-26,353.32,987
2460,2024-04-07,800.79,683
2461,2024-05-02,61.47,251
2462,2024-08-10,39.09,783
2463,2024-08-11,517.75,97
2464,2024-01-30,676.98,489
2465,2024-02-05,417.81,130
2466,2024-09-03,938.93,727
2467,2024-08-20,466.17,780
2468,2024-02-02,258.41,50
2469,2024-02-23,152.49,871
2470,2024-05-23,776.07,163
2471,2024-08-05,117.85,393
2472,2024-07-28,495.52,622
2473,2024-06-26,48.41,101
2474,2024-05-20,645.98,143
2475,2024-02-13,550.2,652
2476,2024-08-19,754.53,167
2477,2024-09-17,716.24,406
2478,2024-01-02,872.48,137
2479,2024-03-20,562.73,20
2480,2024-09-06,68.35,451
2481,2024-04-01,336.31,36
2482,2024-07-06,635.76,171
2483,2024-03-28,10.17,322
2484,2024-11-21,896.96,125
2485,2024-11-21,504.33,751
2486,2024-01-02,689.75,174
2487,2024-06-10,546.21,884
2488,2024-10-21,252.52,569
2489,2024-04-21,962.45,616
2490,2024-06-15,408.32,775
2491,2024-10-15,98.15,999
2492,2024-07-29,92.78,754
2493,2024-02-21,256.93,911
2494,2024-05-07,113.93,116
2495,2024-10-12,369.47,976
2496,2024-09-29,972.69,884
2497,2024-06-26,325.63,44
2498,2024-02-08,283.47,847
2499,2024-03-28,607.76,768
2500,2024-07-24,651.15,527
2501,2024-07-27,524.81,170
2502,2024-11-24,336.67,893
2503,2024-08-13,458.38,638
2504,2024-08-27,56.25,100
2505,2024-11-13,118.17,86
2506,2024-10-27,125.93,845
2507,2024-08-16,168.91,10
2508,2024-01-26,206.02,695
2509,2024-11-25,557.89,364
2510,2024-01-31,409.24,711
2511,2024-04-18,161.63,639
2512,2024-09-06,933.1,464
2513,2024-10-17,973.07,237
2514,2024-01-10,731.58,715
2515,2024-02-19,351.81,91
2516,2024-10-03,714.72,591
2517,2024-04-06,325.24,622
2518,2024-11-23,828.52,141
2519,2024-07-07,180.7,187
2520,2024-02-23,588.5,838
2521,2024-10-21,630.51,653
2522,2024-08-06,278.72,857
2523,2024-05-19,304.72,582
2524,2024-08-03,190.8,990
2525,2024-09-13,328.24,762
2526,2024-02-24,163.59,897
2527,2024-07-26,491.13,571
2528,2024-09-29,498.52,893
2529,2024-10-27,537.29,269
2530,2024-01-09,394.69,794
2531,2024-03-31,385.91,277
2532,2024-08-21,803.51,912
2533,2024-03-18,736.18,240
2534,2024-04-22,920.86,617
2535,2024-11-28,815.75,552
2536,2024-09-09,905.76,553
2537,2024-09-30,995.05,98
2538,2024-11-22,935.84,861
2539,2024-03-15,265.5,805
2540,2024-02-29,40.92,49
2541,2024-05-17,26.32,189
2542,2024-01-23,41.96,381
2543,2024-06-22,147.1,919
2544,2024-09-14,861.27,589
2545,2024-04-16,315.08,732
2546,2024-01-12,409.55,74
2547,2024-03-21,997.76,330
2548,2024-08-16,455.9,314
2549,2024-07-02,499.61,475
2550,2024-07-14,620.6,361
2551,2024-02-14,930.11,447
2552,2024-03-20,431.17,639
2553,2024-05-06,811.32,513
2554,2024-06-07,15.67,56
2555,2024-07-14,787.32,813
2556,2024-05-25,853.2,692
2557,2024-04-14,951.24,657
2558,2024-05-26,467.52,131
2559,2024-08-08,781.46,677
2560,2024-03-16,131.31,227
2561,2024-01-16,409.23,922
2562,2024-11-18,652.56,649
2563,2024-04-03,656.07,463
2564,2024-06-07,761.35,825
2565,2024-03-23,757.29,970
2566,2024-10-23,890.98,730
2567,2024-03-12,560.35,756
2568,2024-05-04,696.56,384
2569,2024-06-29,460.76,785
2570,2024-09-15,355.5,111
2571,2024-11-12,689.45,953
2572,2024-03-13,532.21,414
2573,2024-02-07,977.67,654
2574,2024-07-30,157.18,166
2575,2024-11-08,589.64,153
2576,2024-10-05,647.53,362
2577,2024-07-05,110.97,669
2578,2024-09-01,188.03,860
2579,2024-07-22,906.02,600
2580,2024-01-18,893.04,401
2581,2024-07-30,751.35,997
2582,2024-04-03,196.7,90
2583,2024-08-11,83.97,849
2584,2024-11-05,877.41,261
2585,2024-01-12,518.94,811
2586,2024-07-09,187.45,694
2587,2024-04-27,82.71,188
2588,2024-09-30,779.8,613
2589,2024-09-19,341.41,572
2590,2024-05-23,700.5,378
2591,2024-06-08,205.81,391
2592,2024-06-26,16.96,837
2593,2024-06-26,776.71,941
2594,2024-09-06,837.22,279
2595,2024-07-09,750.43,638
2596,2024-08-12,607.88,462
2597,2024-09-27,380.87,130
2598,2024-06-22,282.17,487
2599,2024-11-06,548.53,313
2600,2024-08-09,438.63,479
2601,2024-05-11,388.88,182
2602,2024-01-09,297.57,105
2603,2024-08-19,999.85,599
2604,2024-04-30,619.74,493
2605,2024-08-25,262.78,819
2606,2024-06-05,326.36,172
2607,2024-06-29,12.79,825
2608,2024-09-07,275.65,497
2609,2024-06-22,565.1,707
2610,2024-01-05,851.89,642
2611,2024-01-16,326.56,222
2612,2024-06-16,536.73,354
2613,2024-04-03,358.37,462
2614,2024-08-19,181.74,126
2615,2024-11-10,291.16,911
2616,2024-09-23,20.09,533
2617,2024-08-14,91.96,580
2618,2024-11-27,717.47,549
2619,2024-10-11,16.86,9
2620,2024-10-22,696.24,699
2621,2024-07-21,920.24,737
2622,2024-02-01,715.26,285
2623,2024-04-02,399.66,956
2624,2024-04-25,359.56,193
2625,2024-05-10,601.08,985
2626,2024-11-01,183.84,656
2627,2024-06-21,436.53,868
2628,2024-02-26,925.49,312
2629,2024-05-31,474.9,501
2630,2024-10-18,702.76,21
2631,2024-03-29,480.33,738
2632,2024-04-08,391.47,130
2633,2024-10-27,343.35,316
2634,2024-04-15,78.15,65
2635,2024-04-12,321.73,909
2636,2024-06-24,936.88,898
2637,2024-11-07,696.73,560
2638,2024-08-29,770.17,728
2639,2024-10-13,32.7,573
2640,2024-07-04,110.98,353
2641,2024-02-10,785.17,898
2642,2024-05-12,578.14,678
2643,2024-01-26,536.0,435
2644,2024-09-23,890.88,801
2645,2024-05-02,148.56,773
2646,2024-01-17,60.88,676
2647,2024-01-02,66.08,230
2648,2024-09-17,596.69,348
2649,2024-09-09,653.86,830
2650,2024-05-23,575.63,909
2651,2024-01-02,82.82,274
2652,2024-10-27,71.81,739
